Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
37546851	C77606	U/g	Unit	Unit	CDISC	Valid	Non-standard
37546852	C70504	AU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546853	C71193	10^6 organisms/mg	Unit	Unit	CDISC	Valid	Non-standard
37546854	C139132	s*kPa	Unit	Unit	CDISC	Valid	Non-standard
37546855	C117973	MPL U/mL	Unit	Unit	CDISC	Valid	Non-standard
37546856	C67305	ug/dL	Unit	Unit	CDISC	Valid	Non-standard
37546857	C73748	mL/animal/wk	Unit	Unit	CDISC	Valid	Non-standard
37546858	C42551	V	Unit	Unit	CDISC	Valid	Non-standard
37546859	C117966	BU	Unit	Unit	CDISC	Valid	Non-standard
37546860	C116234	SQU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546861	C73746	mL/animal	Unit	Unit	CDISC	Valid	Non-standard
37546862	C198385	10^8 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546863	C71168	kBq/uL	Unit	Unit	CDISC	Valid	Non-standard
37546864	C67357	J/cm2	Unit	Unit	CDISC	Valid	Non-standard
37546865	C163046	MnFI	Unit	Unit	CDISC	Valid	Non-standard
37546866	C70566	pptr	Unit	Unit	CDISC	Valid	Non-standard
37546867	C42550	Coulomb	Unit	Unit	CDISC	Valid	Non-standard
37546868	C191356	SFC/10^5 PBMC	Unit	Unit	CDISC	Valid	Non-standard
37546869	C124472	vg/mL	Unit	Unit	CDISC	Valid	Non-standard
37546870	C154858	um/s	Unit	Unit	CDISC	Valid	Non-standard
37546871	C68902	CFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546872	C161491	ECL unit	Unit	Unit	CDISC	Valid	Non-standard
37546873	C105506	mmHg/L/min	Unit	Unit	CDISC	Valid	Non-standard
37546874	C42547	Pa	Unit	Unit	CDISC	Valid	Non-standard
37546875	C69188	nL	Unit	Unit	CDISC	Valid	Non-standard
37546876	C150901	EVENTS	Unit	Unit	CDISC	Valid	Non-standard
37546877	C163045	FIU	Unit	Unit	CDISC	Valid	Non-standard
37546878	C198381	10^7 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37546879	C67388	L/min	Unit	Unit	CDISC	Valid	Non-standard
37546880	C201486	(mmHg*min/L)*m2	Unit	Unit	CDISC	Valid	Non-standard
37546881	C85741	ng/day	Unit	Unit	CDISC	Valid	Non-standard
37546882	C70524	Bq/mg	Unit	Unit	CDISC	Valid	Non-standard
37546883	C70507	mkat	Unit	Unit	CDISC	Valid	Non-standard
37546884	C68895	10^3 CFU	Unit	Unit	CDISC	Valid	Non-standard
37546885	C132475	/40 HPFs	Unit	Unit	CDISC	Valid	Non-standard
37546886	C42555	Siemens	Unit	Unit	CDISC	Valid	Non-standard
37546887	C117968	dpm/100 mg	Unit	Unit	CDISC	Valid	Non-standard
37546888	C48513	mmol	Unit	Unit	CDISC	Valid	Non-standard
37546889	C98789	10^3/hpf	Unit	Unit	CDISC	Valid	Non-standard
37546890	C122209	ka_u/dL	Unit	Unit	CDISC	Valid	Non-standard
37546891	C105497	ugEq	Unit	Unit	CDISC	Valid	Non-standard
37546892	C158699	/10 HPFs	Unit	Unit	CDISC	Valid	Non-standard
37546893	C64572	ug/mL	Unit	Unit	CDISC	Valid	Non-standard
37546894	C122223	pmol/10^10 cells	Unit	Unit	CDISC	Valid	Non-standard
37546895	C68687	cmol	Unit	Unit	CDISC	Valid	Non-standard
37546896	C124456	mg/cm2	Unit	Unit	CDISC	Valid	Non-standard
37546897	C48531	LB	Unit	Unit	CDISC	Valid	Non-standard
37546898	C77607	U/mL	Unit	Unit	CDISC	Valid	Non-standard
37546899	C132472	/200 HPFs	Unit	Unit	CDISC	Valid	Non-standard
37546900	C71177	km	Unit	Unit	CDISC	Valid	Non-standard
37546901	C71198	PFU/dose	Unit	Unit	CDISC	Valid	Non-standard
37546902	C67419	mm/h	Unit	Unit	CDISC	Valid	Non-standard
37546903	C135520	cmH2O/mL	Unit	Unit	CDISC	Valid	Non-standard
37546904	C154857	P	Unit	Unit	CDISC	Valid	Non-standard
37546905	C68875	ELISA unit	Unit	Unit	CDISC	Valid	Non-standard
37546906	C68854	fmol	Unit	Unit	CDISC	Valid	Non-standard
37546907	C161492	genEq/mL	Unit	Unit	CDISC	Valid	Non-standard
37546908	C68685	dmol	Unit	Unit	CDISC	Valid	Non-standard
37546909	C67270	CAE Unit	Unit	Unit	CDISC	Valid	Non-standard
37546910	C198388	10^9/uL	Unit	Unit	CDISC	Valid	Non-standard
37546911	C198383	10^8 CFU	Unit	Unit	CDISC	Valid	Non-standard
37546912	C67311	ug/cm2	Unit	Unit	CDISC	Valid	Non-standard
37546913	C98719	DNA copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37546914	C198378	10^5 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37546915	C25301	DAYS	Unit	Unit	CDISC	Valid	Non-standard
37546916	C64554	cg	Unit	Unit	CDISC	Valid	Non-standard
37546917	C73714	g/animal/day	Unit	Unit	CDISC	Valid	Non-standard
37546918	C70562	ukat	Unit	Unit	CDISC	Valid	Non-standard
37546919	C189651	ukat/g Hb	Unit	Unit	CDISC	Valid	Non-standard
37546920	C48511	mCi	Unit	Unit	CDISC	Valid	Non-standard
37546921	C66969	mg/h	Unit	Unit	CDISC	Valid	Non-standard
37546922	C85597	fg/mL	Unit	Unit	CDISC	Valid	Non-standard
37546923	C73770	um2	Unit	Unit	CDISC	Valid	Non-standard
37546924	C67264	PFU	Unit	Unit	CDISC	Valid	Non-standard
37546925	C69149	us	Unit	Unit	CDISC	Valid	Non-standard
37546926	C120846	dpm/0.5 mL	Unit	Unit	CDISC	Valid	Non-standard
37546927	C67349	Mrad	Unit	Unit	CDISC	Valid	Non-standard
37546928	C73771	10^4/L	Unit	Unit	CDISC	Valid	Non-standard
37546929	C68900	10^6 CFU/g	Unit	Unit	CDISC	Valid	Non-standard
37546930	C67194	kcal	Unit	Unit	CDISC	Valid	Non-standard
37546931	C176380	hr/day	Unit	Unit	CDISC	Valid	Non-standard
37546932	C161494	DDU	Unit	Unit	CDISC	Valid	Non-standard
37546933	C98787	10^4/hpf	Unit	Unit	CDISC	Valid	Non-standard
37546934	C105500	mph	Unit	Unit	CDISC	Valid	Non-standard
37546935	C111318	STEPS	Unit	Unit	CDISC	Valid	Non-standard
37546936	C105505	mL/s/1.73 m2	Unit	Unit	CDISC	Valid	Non-standard
37546937	C189120	Binding Ab Unit	Unit	Unit	CDISC	Valid	Non-standard
37546938	C122200	10^9/g	Unit	Unit	CDISC	Valid	Non-standard
37546939	C158292	ug/L FEU	Unit	Unit	CDISC	Valid	Non-standard
37546940	C139130	MAC50	Unit	Unit	CDISC	Valid	Non-standard
37546941	C117974	nmol BCE/L	Unit	Unit	CDISC	Valid	Non-standard
37546942	C198389	copies/cell	Unit	Unit	CDISC	Valid	Non-standard
37546943	C42566	kat	Unit	Unit	CDISC	Valid	Non-standard
37546944	C117967	BU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546945	C64777	mL/min	Unit	Unit	CDISC	Valid	Non-standard
37546946	C130189	10^6/Ejaculate U	Unit	Unit	CDISC	Valid	Non-standard
37546947	C172604	cup eq	Unit	Unit	CDISC	Valid	Non-standard
37546948	C102405	CAPFUL	Unit	Unit	CDISC	Valid	Non-standard
37546949	C89829	g/wk	Unit	Unit	CDISC	Valid	Non-standard
37546950	C198382	10^7 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546951	C73739	mg/CAPSULE	Unit	Unit	CDISC	Valid	Non-standard
37546952	C42572	m/s2	Unit	Unit	CDISC	Valid	Non-standard
37546953	C122213	mmol2/L2	Unit	Unit	CDISC	Valid	Non-standard
37546954	C49670	mmHg	Unit	Unit	CDISC	Valid	Non-standard
37546955	C67427	mOsm/kg	Unit	Unit	CDISC	Valid	Non-standard
37546956	C124465	ukat/10^12 RBC	Unit	Unit	CDISC	Valid	Non-standard
37546957	C68905	10^9 CFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546958	C147130	Enzyme U/L	Unit	Unit	CDISC	Valid	Non-standard
37546959	C154855	mL/100g/min	Unit	Unit	CDISC	Valid	Non-standard
37546960	C67417	mL/min/mmHg	Unit	Unit	CDISC	Valid	Non-standard
37546961	C130188	/mm	Unit	Unit	CDISC	Valid	Non-standard
37546962	C48153	uL	Unit	Unit	CDISC	Valid	Non-standard
37546963	C48497	grain	Unit	Unit	CDISC	Valid	Non-standard
37546964	C189647	Binding Ab Unit/mL	Unit	Unit	CDISC	Valid	Non-standard
37546965	C85751	nmol/day	Unit	Unit	CDISC	Valid	Non-standard
37546966	C73717	g/cage/day	Unit	Unit	CDISC	Valid	Non-standard
37546967	C67456	U/L	Unit	Unit	CDISC	Valid	Non-standard
37546968	C163562	aMFI	Unit	Unit	CDISC	Valid	Non-standard
37546969	C96599	EU	Unit	Unit	CDISC	Valid	Non-standard
37546970	C42545	Hz	Unit	Unit	CDISC	Valid	Non-standard
37546971	C71187	10^3 organisms	Unit	Unit	CDISC	Valid	Non-standard
37546972	C105488	10^11/L	Unit	Unit	CDISC	Valid	Non-standard
37546973	C67404	mg/wk	Unit	Unit	CDISC	Valid	Non-standard
37546974	C73742	mg/min	Unit	Unit	CDISC	Valid	Non-standard
37546975	C105518	10^12 IU/L	Unit	Unit	CDISC	Valid	Non-standard
37546976	C71170	Ci/L	Unit	Unit	CDISC	Valid	Non-standard
37546977	C117965	APL U/mL	Unit	Unit	CDISC	Valid	Non-standard
37546978	C68855	amol	Unit	Unit	CDISC	Valid	Non-standard
37546979	C127806	MET*h	Unit	Unit	CDISC	Valid	Non-standard
37546980	C28253	mg	Unit	Unit	CDISC	Valid	Non-standard
37546981	C70521	Bq/kg	Unit	Unit	CDISC	Valid	Non-standard
37546982	C67396	pg/mg	Unit	Unit	CDISC	Valid	Non-standard
37546983	C122205	EIA unit	Unit	Unit	CDISC	Valid	Non-standard
37546984	C98743	10^5/hpf	Unit	Unit	CDISC	Valid	Non-standard
37546985	C70455	mol/mol	Unit	Unit	CDISC	Valid	Non-standard
37546986	C70525	GBq/g	Unit	Unit	CDISC	Valid	Non-standard
37546987	C70526	GBq/ug	Unit	Unit	CDISC	Valid	Non-standard
37546988	C68892	mmol/kg	Unit	Unit	CDISC	Valid	Non-standard
37546989	C98757	10^6 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546990	C48523	ppm	Unit	Unit	CDISC	Valid	Non-standard
37546991	C100898	10^6 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37546992	C124461	TRANSDUCING UNIT/mL	Unit	Unit	CDISC	Valid	Non-standard
37546993	C71171	Ci/uL	Unit	Unit	CDISC	Valid	Non-standard
37546994	C67328	nm	Unit	Unit	CDISC	Valid	Non-standard
37546995	C166102	uV2	Unit	Unit	CDISC	Valid	Non-standard
37546996	C48509	umol	Unit	Unit	CDISC	Valid	Non-standard
37546997	C67465	U/kg	Unit	Unit	CDISC	Valid	Non-standard
37546998	C67377	IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37546999	C64387	mmol/L	Unit	Unit	CDISC	Valid	Non-standard
37547000	C156468	mgEq	Unit	Unit	CDISC	Valid	Non-standard
37547001	C154854	Hz/s	Unit	Unit	CDISC	Valid	Non-standard
37547002	C122204	cd/m2	Unit	Unit	CDISC	Valid	Non-standard
37547003	C126079	copies/ug	Unit	Unit	CDISC	Valid	Non-standard
37547004	C139135	kcal/day	Unit	Unit	CDISC	Valid	Non-standard
37547005	C70508	nkat	Unit	Unit	CDISC	Valid	Non-standard
37547006	C100899	DIOPTER	Unit	Unit	CDISC	Valid	Non-standard
37547007	C198395	nmol/dL	Unit	Unit	CDISC	Valid	Non-standard
37547008	C67334	psi	Unit	Unit	CDISC	Valid	Non-standard
37547009	C105503	mL/cm	Unit	Unit	CDISC	Valid	Non-standard
37547010	C67376	mIU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547011	C105512	mV*min	Unit	Unit	CDISC	Valid	Non-standard
37547012	C111140	BLOCKS	Unit	Unit	CDISC	Valid	Non-standard
37547013	C201487	cmH2O/mL/s	Unit	Unit	CDISC	Valid	Non-standard
37547014	C67265	10^7 PFU	Unit	Unit	CDISC	Valid	Non-standard
37547015	C96619	/HPF	Unit	Unit	CDISC	Valid	Non-standard
37547016	C67432	nmol/L	Unit	Unit	CDISC	Valid	Non-standard
37547017	C92618	U/mmol	Unit	Unit	CDISC	Valid	Non-standard
37547018	C156467	Enzyme U/m2	Unit	Unit	CDISC	Valid	Non-standard
37547019	C18063	Gy	Unit	Unit	CDISC	Valid	Non-standard
37547020	C67273	eq	Unit	Unit	CDISC	Valid	Non-standard
37547021	C199995	/100x FIELD	Unit	Unit	CDISC	Valid	Non-standard
37547022	C111129	Antibody Unit	Unit	Unit	CDISC	Valid	Non-standard
37547023	C48519	oz	Unit	Unit	CDISC	Valid	Non-standard
37547024	C48555	mol/L	Unit	Unit	CDISC	Valid	Non-standard
37547025	C139133	L/s/kPa	Unit	Unit	CDISC	Valid	Non-standard
37547026	C198371	10^10 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547027	C199993	10 IU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547028	C71189	10^9 organisms	Unit	Unit	CDISC	Valid	Non-standard
37547029	C116241	mJoule/cm2	Unit	Unit	CDISC	Valid	Non-standard
37547030	C42562	Bq	Unit	Unit	CDISC	Valid	Non-standard
37547031	C71166	Bq/uL	Unit	Unit	CDISC	Valid	Non-standard
37547032	C85778	pg/day	Unit	Unit	CDISC	Valid	Non-standard
37547033	C198398	Organisms/g	Unit	Unit	CDISC	Valid	Non-standard
37547034	C154856	Enzyme U/g Hb	Unit	Unit	CDISC	Valid	Non-standard
37547035	C163560	%/s	Unit	Unit	CDISC	Valid	Non-standard
37547036	C184717	10^7/kg	Unit	Unit	CDISC	Valid	Non-standard
37547037	C67412	mL/min/1.73 m2	Unit	Unit	CDISC	Valid	Non-standard
37547038	C98790	10^3 RNA copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547039	C68877	ELISA unit/mL	Unit	Unit	CDISC	Valid	Non-standard
37547040	C102695	/100 HPFs	Unit	Unit	CDISC	Valid	Non-standard
37547041	C70470	dyn	Unit	Unit	CDISC	Valid	Non-standard
37547042	C96691	MESF	Unit	Unit	CDISC	Valid	Non-standard
37547043	C71201	g/cm2	Unit	Unit	CDISC	Valid	Non-standard
37547044	C70580	mEq/g	Unit	Unit	CDISC	Valid	Non-standard
37547045	C105504	mL/dL	Unit	Unit	CDISC	Valid	Non-standard
37547046	C64552	fg	Unit	Unit	CDISC	Valid	Non-standard
37547047	C71165	Bq/L	Unit	Unit	CDISC	Valid	Non-standard
37547048	C85646	IU/h	Unit	Unit	CDISC	Valid	Non-standard
37547049	C85753	nmol/h	Unit	Unit	CDISC	Valid	Non-standard
37547050	C105487	hPa	Unit	Unit	CDISC	Valid	Non-standard
37547051	C170633	days/wk	Unit	Unit	CDISC	Valid	Non-standard
37547052	C66970	U/h	Unit	Unit	CDISC	Valid	Non-standard
37547053	C48512	mEq	Unit	Unit	CDISC	Valid	Non-standard
37547054	C105516	/VF	Unit	Unit	CDISC	Valid	Non-standard
37547055	C28254	mL	Unit	Unit	CDISC	Valid	Non-standard
37547056	C129002	BEAM BREAKS	Unit	Unit	CDISC	Valid	Non-standard
37547057	C41140	ms	Unit	Unit	CDISC	Valid	Non-standard
37547058	C64566	kg/L	Unit	Unit	CDISC	Valid	Non-standard
37547059	C73752	mL/cage/wk	Unit	Unit	CDISC	Valid	Non-standard
37547060	C130187	/LSQN	Unit	Unit	CDISC	Valid	Non-standard
37547061	C42561	lx	Unit	Unit	CDISC	Valid	Non-standard
37547062	C127804	1/(s*kPa)	Unit	Unit	CDISC	Valid	Non-standard
37547063	C67310	10^6 U	Unit	Unit	CDISC	Valid	Non-standard
37547064	C166097	deg/s	Unit	Unit	CDISC	Valid	Non-standard
37547065	C105499	uV*s	Unit	Unit	CDISC	Valid	Non-standard
37547066	C152057	MeV	Unit	Unit	CDISC	Valid	Non-standard
37547067	C191357	SFC/2x10^5 PBMC	Unit	Unit	CDISC	Valid	Non-standard
37547068	C71167	Bq/mL	Unit	Unit	CDISC	Valid	Non-standard
37547069	C116231	BE/mL	Unit	Unit	CDISC	Valid	Non-standard
37547070	C97343	mAmp	Unit	Unit	CDISC	Valid	Non-standard
37547071	C73779	U/kg/min	Unit	Unit	CDISC	Valid	Non-standard
37547072	C176386	ng/mol	Unit	Unit	CDISC	Valid	Non-standard
37547073	C198370	10^10 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547074	C67472	meq/h	Unit	Unit	CDISC	Valid	Non-standard
37547075	C105493	ks	Unit	Unit	CDISC	Valid	Non-standard
37547076	C184723	mg/breath	Unit	Unit	CDISC	Valid	Non-standard
37547077	C85782	pg/min	Unit	Unit	CDISC	Valid	Non-standard
37547078	C85647	IU/min	Unit	Unit	CDISC	Valid	Non-standard
37547079	C64551	pg	Unit	Unit	CDISC	Valid	Non-standard
37547080	C65045	pmol	Unit	Unit	CDISC	Valid	Non-standard
37547081	C73784	U/m2/h	Unit	Unit	CDISC	Valid	Non-standard
37547082	C128269	CGE	Unit	Unit	CDISC	Valid	Non-standard
37547083	C105507	mm/min	Unit	Unit	CDISC	Valid	Non-standard
37547084	C71203	km/h	Unit	Unit	CDISC	Valid	Non-standard
37547085	C163563	gMFI	Unit	Unit	CDISC	Valid	Non-standard
37547086	C48154	min	Unit	Unit	CDISC	Valid	Non-standard
37547087	C68893	mol/g	Unit	Unit	CDISC	Valid	Non-standard
37547088	C70497	anti-Xa IU	Unit	Unit	CDISC	Valid	Non-standard
37547089	C73785	U/m2/min	Unit	Unit	CDISC	Valid	Non-standard
37547090	C69092	cP	Unit	Unit	CDISC	Valid	Non-standard
37547091	C105495	L/L	Unit	Unit	CDISC	Valid	Non-standard
37547092	C48500	in	Unit	Unit	CDISC	Valid	Non-standard
37547093	C70523	Bq/ug	Unit	Unit	CDISC	Valid	Non-standard
37547094	C105517	10^10/L	Unit	Unit	CDISC	Valid	Non-standard
37547095	C65104	mm2	Unit	Unit	CDISC	Valid	Non-standard
37547096	C85722	mmol/min	Unit	Unit	CDISC	Valid	Non-standard
37547097	C70513	GBq	Unit	Unit	CDISC	Valid	Non-standard
37547098	C130194	s^-1(%O2)^-1	Unit	Unit	CDISC	Valid	Non-standard
37547099	C67399	mg/day	Unit	Unit	CDISC	Valid	Non-standard
37547100	C85645	IU/day	Unit	Unit	CDISC	Valid	Non-standard
37547101	C85742	ng/h	Unit	Unit	CDISC	Valid	Non-standard
37547102	C42554	ohm	Unit	Unit	CDISC	Valid	Non-standard
37547103	C67418	mL/mmHg/min/L	Unit	Unit	CDISC	Valid	Non-standard
37547104	C187969	dpm/g	Unit	Unit	CDISC	Valid	Non-standard
37547105	C71196	10^6 organisms/mL	Unit	Unit	CDISC	Valid	Non-standard
37547106	C70570	mCi/kg	Unit	Unit	CDISC	Valid	Non-standard
37547107	C67327	pg/mL	Unit	Unit	CDISC	Valid	Non-standard
37547108	C122220	nmol/mol	Unit	Unit	CDISC	Valid	Non-standard
37547109	C135518	cmH2O*s/mL	Unit	Unit	CDISC	Valid	Non-standard
37547110	C187972	mmHg*beats/min	Unit	Unit	CDISC	Valid	Non-standard
37547111	C170632	DNA copies/ug	Unit	Unit	CDISC	Valid	Non-standard
37547112	C105520	U/cL	Unit	Unit	CDISC	Valid	Non-standard
37547113	C116237	copies/uL	Unit	Unit	CDISC	Valid	Non-standard
37547114	C67267	10^9 PFU	Unit	Unit	CDISC	Valid	Non-standard
37547115	C71253	ft	Unit	Unit	CDISC	Valid	Non-standard
37547116	C126078	Absorbance U/mL	Unit	Unit	CDISC	Valid	Non-standard
37547117	C71188	10^6 organisms	Unit	Unit	CDISC	Valid	Non-standard
37547118	C105492	kPa/L/s	Unit	Unit	CDISC	Valid	Non-standard
37547119	C73772	Gravitational Unit	Unit	Unit	CDISC	Valid	Non-standard
37547120	C69148	pm	Unit	Unit	CDISC	Valid	Non-standard
37547121	C85738	mol/h	Unit	Unit	CDISC	Valid	Non-standard
37547122	C71194	10^9 organisms/mg	Unit	Unit	CDISC	Valid	Non-standard
37547123	C161496	MPS U	Unit	Unit	CDISC	Valid	Non-standard
37547124	C126081	um/day	Unit	Unit	CDISC	Valid	Non-standard
37547125	C70493	IU/g	Unit	Unit	CDISC	Valid	Non-standard
37547126	C67308	10^12/L	Unit	Unit	CDISC	Valid	Non-standard
37547127	C64553	ag	Unit	Unit	CDISC	Valid	Non-standard
37547128	C68915	Gauss	Unit	Unit	CDISC	Valid	Non-standard
37547129	C71205	ug/day	Unit	Unit	CDISC	Valid	Non-standard
37547130	C85737	mol/day	Unit	Unit	CDISC	Valid	Non-standard
37547131	C71172	Ci/mL	Unit	Unit	CDISC	Valid	Non-standard
37547132	C42576	mg/mL	Unit	Unit	CDISC	Valid	Non-standard
37547133	C122222	pkat/L	Unit	Unit	CDISC	Valid	Non-standard
37547134	C120849	kg/cm	Unit	Unit	CDISC	Valid	Non-standard
37547135	C158296	Gy/min	Unit	Unit	CDISC	Valid	Non-standard
37547136	C68904	10^6 CFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547137	C42556	Weber	Unit	Unit	CDISC	Valid	Non-standard
37547138	C48517	nmol	Unit	Unit	CDISC	Valid	Non-standard
37547139	C111253	mmol/mol	Unit	Unit	CDISC	Valid	Non-standard
37547140	C67335	10^6 IU	Unit	Unit	CDISC	Valid	Non-standard
37547141	C161497	GPS U	Unit	Unit	CDISC	Valid	Non-standard
37547142	C70565	ppb	Unit	Unit	CDISC	Valid	Non-standard
37547143	C139134	Linear ft*LB	Unit	Unit	CDISC	Valid	Non-standard
37547144	C71183	Mile	Unit	Unit	CDISC	Valid	Non-standard
37547145	C67380	IU/mg	Unit	Unit	CDISC	Valid	Non-standard
37547146	C198400	ston_av	Unit	Unit	CDISC	Valid	Non-standard
37547147	C71211	ug/min	Unit	Unit	CDISC	Valid	Non-standard
37547148	C70501	DAgU	Unit	Unit	CDISC	Valid	Non-standard
37547149	C64697	dL	Unit	Unit	CDISC	Valid	Non-standard
37547150	C28251	mm	Unit	Unit	CDISC	Valid	Non-standard
37547151	C116235	BAU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547152	C73715	g/animal/wk	Unit	Unit	CDISC	Valid	Non-standard
37547153	C166100	mL/s/m2	Unit	Unit	CDISC	Valid	Non-standard
37547154	C71174	mCi/L	Unit	Unit	CDISC	Valid	Non-standard
37547155	C67452	10^6/L	Unit	Unit	CDISC	Valid	Non-standard
37547156	C67406	umol/day	Unit	Unit	CDISC	Valid	Non-standard
37547157	C105521	U/dL	Unit	Unit	CDISC	Valid	Non-standard
37547158	C73735	umol/mg/min	Unit	Unit	CDISC	Valid	Non-standard
37547159	C124464	uIU/L	Unit	Unit	CDISC	Valid	Non-standard
37547160	C67015	mg/dL	Unit	Unit	CDISC	Valid	Non-standard
37547161	C85720	mmol/h	Unit	Unit	CDISC	Valid	Non-standard
37547162	C176383	nkat/g Hb	Unit	Unit	CDISC	Valid	Non-standard
37547163	C85723	mmol/s	Unit	Unit	CDISC	Valid	Non-standard
37547164	C166095	10^4 CFU/mL	Unit	Unit	CDISC	Valid	Non-standard
37547165	C117970	dpm/mL	Unit	Unit	CDISC	Valid	Non-standard
37547166	C73720	g/g/day	Unit	Unit	CDISC	Valid	Non-standard
37547167	C67420	mmol/day	Unit	Unit	CDISC	Valid	Non-standard
37547168	C158291	mg/L FEU	Unit	Unit	CDISC	Valid	Non-standard
37547169	C42557	Tesla	Unit	Unit	CDISC	Valid	Non-standard
37547170	C172605	oz eq	Unit	Unit	CDISC	Valid	Non-standard
37547171	C122231	umol/mol	Unit	Unit	CDISC	Valid	Non-standard
37547172	C98758	10^6/g	Unit	Unit	CDISC	Valid	Non-standard
37547173	C68897	10^9 CFU	Unit	Unit	CDISC	Valid	Non-standard
37547174	C85601	g/h	Unit	Unit	CDISC	Valid	Non-standard
37547175	C163564	mL/cm3/min	Unit	Unit	CDISC	Valid	Non-standard
37547176	C70453	g/g	Unit	Unit	CDISC	Valid	Non-standard
37547177	C75303	FFU	Unit	Unit	CDISC	Valid	Non-standard
37547178	C67434	pmol/L	Unit	Unit	CDISC	Valid	Non-standard
37547179	C198377	10^5 CFU	Unit	Unit	CDISC	Valid	Non-standard
37547180	C67330	Osm	Unit	Unit	CDISC	Valid	Non-standard
37547181	C122208	IU/mmol	Unit	Unit	CDISC	Valid	Non-standard
37547182	C161573-PCAEXU	Planned Challenge Agent Exposure Units	Unit	Unit	CDISC	Valid	Non-standard
37547183	C120843	mg/mol	Unit	Unit	CDISC	Valid	Non-standard
37547184	C105484	fraction of 1	Unit	Unit	CDISC	Valid	Non-standard
37547185	C67266	10^8 PFU	Unit	Unit	CDISC	Valid	Non-standard
37547186	C202451	uL/L	Unit	Unit	CDISC	Valid	Non-standard
37547187	C105489	10^8/L	Unit	Unit	CDISC	Valid	Non-standard
37547188	C67372	g/day	Unit	Unit	CDISC	Valid	Non-standard
37547189	C124473	vp/dose	Unit	Unit	CDISC	Valid	Non-standard
37547190	C48494	foz_us	Unit	Unit	CDISC	Valid	Non-standard
37547191	C85707	umol/h	Unit	Unit	CDISC	Valid	Non-standard
37547192	C122226	pmol/dL	Unit	Unit	CDISC	Valid	Non-standard
37547193	C67475	mEq/kg	Unit	Unit	CDISC	Valid	Non-standard
37547194	C48152	ug	Unit	Unit	CDISC	Valid	Non-standard
37547195	C70512	MBq	Unit	Unit	CDISC	Valid	Non-standard
37547196	C42546	Newton	Unit	Unit	CDISC	Valid	Non-standard
37547197	C71192	10^9 organisms/g	Unit	Unit	CDISC	Valid	Non-standard
37547198	C64780	fL	Unit	Unit	CDISC	Valid	Non-standard
37547199	C48577	foz_br	Unit	Unit	CDISC	Valid	Non-standard
37547200	C69114	pt_br	Unit	Unit	CDISC	Valid	Non-standard
37547201	C71197	10^9 organisms/mL	Unit	Unit	CDISC	Valid	Non-standard
37547202	C166099	g/U	Unit	Unit	CDISC	Valid	Non-standard
37547203	C73747	mL/animal/day	Unit	Unit	CDISC	Valid	Non-standard
37547204	C42548	Joule	Unit	Unit	CDISC	Valid	Non-standard
37547205	C67436	RAE	Unit	Unit	CDISC	Valid	Non-standard
37547206	C102406	cm/s	Unit	Unit	CDISC	Valid	Non-standard
37547207	C98756	10^6 DNA copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547208	C147129	cmHg	Unit	Unit	CDISC	Valid	Non-standard
37547209	C48507	uCi	Unit	Unit	CDISC	Valid	Non-standard
37547210	C124462	ug/dose	Unit	Unit	CDISC	Valid	Non-standard
37547211	C70581	mEq/ug	Unit	Unit	CDISC	Valid	Non-standard
37547212	C48466	Ci	Unit	Unit	CDISC	Valid	Non-standard
37547213	C71191	10^6 organisms/g	Unit	Unit	CDISC	Valid	Non-standard
37547214	C161488	deg/mm	Unit	Unit	CDISC	Valid	Non-standard
37547215	C67284	kPa	Unit	Unit	CDISC	Valid	Non-standard
37547216	C122221	PFU/animal	Unit	Unit	CDISC	Valid	Non-standard
37547217	C73736	uOsm	Unit	Unit	CDISC	Valid	Non-standard
37547218	C73768	ps	Unit	Unit	CDISC	Valid	Non-standard
37547219	C67352	nCi	Unit	Unit	CDISC	Valid	Non-standard
37547220	C98788	10^3 DNA copies/mL	Unit	Unit	CDISC	Valid	Non-standard
37547221	C71204	NEBULE	Unit	Unit	CDISC	Valid	Non-standard
37547222	C130190	gpELISA unit/mL	Unit	Unit	CDISC	Valid	Non-standard
37547223	C105508	mm/s	Unit	Unit	CDISC	Valid	Non-standard
37547224	C199994	100 copies/mL	Unit	Unit	CDISC	Valid	Non-standard
